"nomor_order_receipt";"nomor_po";"tanggal_order";"custid";"status_order";"order_created_by";"tanggal_sp";"tanggal_do";"sales_val_do";"tanggal_receive";"cust_receive";"keterangan_order";"keterangan_sp";"keterangan_do";"keterangan_receive";"several_address"
"ORD2102-0102";"-";"2021-02-27";"BSKIHIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2102-0103";"-";"2021-02-27";"BBGASEP";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2102-0104";"-";"2021-02-27";"BSKKRISNA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2102-0105";"-";"2021-02-27";"BSKINTAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2102-0106";"-";"2021-02-27";"BBGDENI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2102-0107";"-";"2021-02-27";"TPCBAMBA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0001";"-";"2021-03-01";"TKDHALIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0002";"-";"2021-03-01";"TSMMAKMU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0003";"-";"2021-03-01";"BTGSOLAI";"2";"2";NULL;NULL;NULL;NULL;NULL;"bertahap @ 23.000 kg";NULL;NULL;NULL;"0"
"ORD2103-0004";"PO2103010001";"2021-03-01";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0005";"POGM-2021.03-000001";"2021-03-01";"TSDINTERA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0006";"POGM-2021.03-000001";"2021-03-01";"TSDINTERA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0007";"-";"2021-03-02";"TJBKUSTI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0008";"-";"2021-03-02";"TMLANDREAS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0009";"-";"2021-03-02";"TSDSEWAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0010";"-";"2021-03-02";"TGRMUHARIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0011";"-";"2021-03-03";"TSDCISAM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0012";"202112";"2021-03-03";"TSDCOIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0013";"PA-2103-000011";"2021-03-03";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0014";"PO1-2103-0397";"2021-03-03";"TGRMK";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0015";"0002A/III/2021";"2021-03-04";"TGMTARMUJI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0016";"DSGM 3211";"2021-03-04";"TSDOSCAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0017";"210304";"2021-03-04";"BJTDANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0018";"POB/CPM/210303/0009";"2021-03-05";"TSDCAHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0019";"-";"2021-03-05";"TBWSABAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0020";"-";"2021-03-05";"TSDSATRIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0021";"001/DSGM/III/2021";"2021-03-05";"TBJGOA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0022";"-";"2021-03-05";"TJBMUCHLA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0023";"0056/atl/05/03/2021";"2021-03-05";"TSDATLAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0024";"-";"2021-03-06";"TKDHALIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0025";"-";"2021-03-06";"TKDMURYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0026";"-";"2021-03-06";"TSBSANTI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0027";"POGM-2021.03-000010";"2021-03-06";"TSDINTREND";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0028";"-";"2021-03-06";"TSBERIK";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0029";"-";"2021-03-08";"TSBPERTU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0030";"21-I-0260-S";"2021-03-08";"TSBPENTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0031";"21030018";"2021-03-08";"TSDGLOMIT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0032";"-";"2021-03-08";"TGRMUHARIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0033";"-";"2021-03-08";"TSDDWIAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0034";"-";"2021-03-08";"TGRMUHARIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0035";"BB-ZK/062/III/2021";"2021-03-08";"TSDGREAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0036";"-";"2021-03-08";"TGMEDWAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0037";"-";"2021-03-09";"TMJPUTRA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0038";"-";"2021-03-09";"TPBEDIHAR";"2";"2";NULL;NULL;NULL;NULL;NULL;"KIRIM @ 4.000 KG";NULL;NULL;NULL;"0"
"ORD2103-0039";"-";"2021-03-09";"TJBSAHRUL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0040";"-";"2021-03-09";"TPBARIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0041";"-";"2021-03-09";"TPBYUSUF";"2";"2";NULL;NULL;NULL;NULL;NULL;"KIRIM @ 4.000 KG";NULL;NULL;NULL;"0"
"ORD2103-0042";"-";"2021-03-09";"TPBLINDU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0043";"-";"2021-03-09";"TBLOSYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0044";"-";"2021-03-09";"TPBJEMI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0045";"-";"2021-03-09";"TPBFAUZI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0046";"-";"2021-03-09";"TPSWAHYU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0047";"-";"2021-03-09";"TPJSHOB";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0048";"-";"2021-03-09";"TPBSUPRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0049";"-";"2021-03-09";"TPBAINUN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0050";"A 12/II/21";"2021-03-10";"TSBSSUTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0051";"B 01/III/21";"2021-03-10";"TSBSSUTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0052";"190010950";"2021-03-10";"TSBSIBAEL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0053";"PO2103-0066";"2021-03-10";"TSDLIGHT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0054";"-";"2021-03-10";"TSBRISANTO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0055";"027/AFM/DSGM/III/2021";"2021-03-12";"BJUARFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0056";"-";"2021-03-12";"BTGSOLAI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0057";"PO2103120001";"2021-03-12";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0058";"-";"2021-03-12";"TSBCAK";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0059";"01/SA02-21030142";"2021-03-13";"TMJGRAHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0060";"-";"2021-03-13";"TGRTRESNA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0061";"POGM-2021.03-000038";"2021-03-13";"TSDINTREND";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0062";"-";"2021-03-13";"TSBPERTU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0063";"-";"2021-03-13";"TSDPOLY";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0064";"-";"2021-03-15";"TLMELLA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0065";"-";"2021-03-15";"TMLDARMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0066";"071/PO/LKAS/III/2021";"2021-03-15";"TJBLAUTAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0067";"PO2103160001";"2021-03-16";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0068";"PG21030005";"2021-03-16";"TGRPENGA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0069";"4200138048";"2021-03-16";"BTGPROPA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0070";"-";"2021-03-16";"TGRSENT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0071";"PP00.2103-0023";"2021-03-16";"TSDMUSTI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0072";"A.02/III/21";"2021-03-17";"TSBSSUTA";"2";"2";NULL;NULL;NULL;NULL;NULL;"KIRIM @ 8.000 KG - TGL 17/3; 19/3; 22/3; 25/3; 29/3; 1/4";NULL;NULL;NULL;"0"
"ORD2103-0073";"PI21055";"2021-03-17";"TSBDAYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0074";"-";"2021-03-17";"TSBANAK";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0075";"-";"2021-03-18";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0076";"-";"2021-03-18";"TPRGONDO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0077";"PO009/A/003/2021";"2021-03-18";"TSDARTHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0078";"POL-2103-00315-1";"2021-03-18";"TSBIPRIM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0079";"-";"2021-03-18";"TSDUNIT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0080";"-";"2021-03-19";"TSBRUDJU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0081";"PPOL-SBY2103000175";"2021-03-19";"TSBMIKA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0082";"PA-2103-000036";"2021-03-19";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0083";"PF-2103-000001";"2021-03-19";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0084";"-";"2021-03-20";"TKDPUTRA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0085";"025/III/21";"2021-03-20";"BJTDONG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0086";"-";"2021-03-20";"BJTPARMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0087";"-";"2021-03-20";"TGMTARMUJI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0088";"POGM-2021.03-000059";"2021-03-20";"TSDINTREND";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0089";"PORM-2021.03-000075";"2021-03-20";"TSDINTERA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0090";"-";"2021-03-22";"TBJANDRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0091";"PO2103220001";"2021-03-22";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0092";"-";"2021-03-22";"TKDMURYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0093";"-";"2021-03-22";"TSBNIAGA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0094";NULL;"2021-03-22";"TPSPTSAKARI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0095";"039/IPJ/III/2021";"2021-03-22";"TJTINDOP";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0096";"028/AFM/DSGM/III/2021";"2021-03-22";"BJUARFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0097";"-";"2021-03-22";"TMLAGUS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0098";"-";"2021-03-22";"TSBYANNUAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0099";"-";"2021-03-22";"TSDFIDES";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0100";"-";"2021-03-23";"TLMSAMSU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0101";"210393";"2021-03-23";"BJTDANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0102";"-";"2021-03-23";"BTGSOLAI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0103";"-";"2021-03-23";"TGRKASPA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0104";"-";"2021-03-23";"TTGEMPAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0105";"PO2100378-1";"2021-03-23";"BJTMOWIL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0106";"202122";"2021-03-23";"TSDCOIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0107";"-";"2021-03-24";"TJBIMAM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0108";"-";"2021-03-24";"TSBBENYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0109";"21.03.018/AKPS-DSGM";"2021-03-25";"BJTANTAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0110";"-";"2021-03-25";"TJRTIMUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0111";"PORM-2021.03-000116";"2021-03-25";"TSDINTREND";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0112";"DSGM 3212";"2021-03-25";"TSDOSCAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0113";"-";"2021-03-26";"TSDFRANXIS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0114";"-";"2021-03-26";"BSKKIKIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0115";"-";"2021-03-26";"BBKMAKSU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0116";"PO1-2103-0547";"2021-03-26";"TGRMK";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0117";"-";"2021-03-26";"TPLORI99";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0118";"647/III/SSA-2/2021/S";"2021-03-27";"TPSPTSAKARI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0119";"-";"2021-03-29";"TGRAMELIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0120";"-";"2021-03-29";"TSDKANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0121";"-";"2021-03-29";"BBGPIAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0122";"-";"2021-03-29";"BBGRAFI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0123";"-";"2021-03-29";"BBGYUDI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0124";"-";"2021-03-29";"BBGANDID";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0125";"-";"2021-03-29";"BSKAZIS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0126";"-";"2021-03-29";"BBTDIDIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0127";"-";"2021-03-29";"BBGCANWI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2103-0128";"-";"2021-03-29";"TPCBAMBA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
